职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
玻纤工程师,重庆,东方希望集团有限公司,大专,3-5年,玻璃纤维,10000-19000,岗位职责： 1、负责玻纤筹建前期的工艺流程指定，设备选定； 2、协助筹建组长推动玻纤项目的筹建流程； 3、面试筛选工艺储备班长、工艺员等岗位； 任职资格： 1、大专学历及以上学历，有3年及以上相关工艺工程师经验； 2、招聘原料、拉丝、品控、成品、研发工艺工程师；,钢铁/有色金属冶炼及加工,http://jobs.zhaopin.com/CC000374740J40607325306.htm,10000人以上,2025-11-28 21:44:41,10000.0,19000.0,12.0
汽车电子工艺主管工程师,重庆,重庆睿行电子科技有限公司,本科,5-10年,"传感器,汽车电子 工艺设计",12000-18000,工艺工程师兼生产主管岗位职责1、新产品导入，含电路板和结构可制造性审核、工艺流程编制和验证2、新工厂和产线策划，含场地布置、水电气、工具、工装、设备、标签、包装、物流3、编制工艺文件，覆盖来料、生产、返修、不良品处置等全场景4、生产问题定位、分解、分发5、生产流程优化，含产能提升、良率提升、备件、耗材、防错、异常处理6、整理参数受控表，含工艺、品质、设备等关键参数和原始需求7、整理设备和工装清单、...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1247292700J40596874612.htm,100-299人,2026-01-08 01:30:49,12000.0,18000.0,12.0
涂装工艺岗,重庆,吉利控股集团,本科,5-10年,"涂装工艺,SE分析",,职责：1、负责量产前的工艺策划：涂装工艺文件验收与工艺移交判定，跟踪新车型爬坡阶段工艺问题推进；2、参与新车型涂装试制，根据工艺文件完成样车的涂装工艺指导工作；3、根据《涂装质量检验标准》对样车涂装试生产过程质量进行监控把关；4、负责涂装车间站点、工艺路线管理；5、负责涂装工艺变更管理；6、负责组织对涂装工yao律检查；7、负责产品可追溯性的归口管理工作；8、负责新车型工位成熟度检查；9、负责涂装...,汽车研发/制造,http://jobs.zhaopin.com/CC000616940J40904387908.htm,10000人以上,2026-01-07 01:20:36,,,
电装工艺设计（电缆制作）,重庆,航天彩虹,本科,经验不限,"试制生产,电缆制作,工艺文件",11000-18000,岗位职责:1.制定工艺方案，协助规划电缆制作生产线工艺布局、调整及建设实施等工作；2.根据最新工艺标准，编制、完善企业的工艺技术标准及规范，参与产品制造过程的技术跟踪、指导和评审，及时解决现场问题或提供解决方案；3.研究并推广新工艺、新技术、新标准，积极推动自动化、数字化、智能化制造技术应用，提出可行性创新意见并组织技术论证、验证、应用或技术储备；4.负责无人机电缆制作的工艺设计，编制工艺规程等文...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC847912690J40829265008.htm,100-299人,2026-01-06 01:19:21,11000.0,18000.0,12.0
油库工艺设计师,重庆,哈尔滨天源石化工程设计有限责任公司,本科,3-5年,"石油工程设计,管道设计,储运设计,储运工艺,炼化工艺,总图",11000-18000,岗位职责：1、负责与用户接触，完成油库现场踏勘任务，明确设计任务和内容，与用户及相关专业制定项目技术要求； 2、负责项目各个阶段的专业设计任务：方案、初步设计、可研、施工图设计；3、负责所属工艺设计的技术交底、图纸会审、答复变更、技术指导、监督检查、工程验收、设计技术总结工作等；4、负责所属工艺专业图纸校审工作；5、对项目的技术标文件进行编制；6、负责协助经济人员完成估算、概算、预算和决算等；7、...,石油/石化,http://jobs.zhaopin.com/CC202806020J40463822506.htm,500-999人,2026-01-05 15:05:43,11000.0,18000.0,12.0
冲压工艺岗,重庆,吉利控股集团,本科,3-5年,冲压工艺,,职责： 1、负责新材料、新工艺试制：根据公司计划和技术部安排，负责冲压新工艺的审查签字，确保新产品、新工艺顺利进入批量生产；2、负责新项目工位成熟度检查；3、负责组织对冲压厂部纪律检查：负责监督检查冲压厂部工艺纪律检查、执行整改情况，并定期做好；4、量产前工艺策划：负责冲压工艺各工艺文件验收与工艺移交判定，跟踪新车型爬坡阶段工艺问题及推进；5、量产后车型文件维护：负责移行后车型的工艺异常临时处置以...,汽车研发/制造,http://jobs.zhaopin.com/CC000616940J40897262608.htm,10000人以上,2026-01-07 01:20:14,,,
总装工艺工程师,重庆,东方鑫源集团有限公司,本科,3-5年,总装工艺,,工作职责：负责总装工艺的开发和新产品总装工艺的导入负责总装车间新设备的建设和工艺完善负责产品试生产过程中的技术支持和服务工作负责总装车间工位优化、辅料优化、工位布局和精益生产工作的实施协助重大质量问题分析、对策编制工作、协助设计变更会签工作负责量产车型总装工艺流程、工艺卡、控制计划、工具清单、辅料清单、返修文件等工艺文件更新完善负责过程质量保障能力的评价及改善负责总装生产过程中工艺纪律检查任职要求...,汽车研发/制造,http://jobs.zhaopin.com/CC880859730J40815131211.htm,10000人以上,2025-12-31 01:31:54,,,
工艺工程师（装配、机加+国企+双休+公积金单边12%）,重庆,南方新华,本科,3-5年,"底盘系统,乘用车,装配工艺",11000-18000,特点：汽车零部件、双休、福利待遇好； 工作内容： 1.负责产线工艺技术文件的编写及维护，如:FFIEA、控制计划、作业指导书等: 2.负责过程工艺问题处理与解决，减少工艺类问题导致的停线，从工艺角度帮助生产线提高生产效率，配合生产制造部完成工厂生产计划; 3.负麦对员工进行工艺培训及培训考核(含关键岗位)，参与对关键岗位人员技能认定评审; 4.负责作业指导书、控制计划等工艺文件的归档管理工作; 岗...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40814940611.htm,100-299人,2025-12-16 18:11:43,11000.0,18000.0,14.0
隔膜工艺工程师,重庆,山西厚生新材料科技有限公司,大专,3-5年,"电池材料,隔膜行业",12000-18000,"职责描述:1.编制隔膜加工相关工艺,文件及操作标准,2.解决隔膜生产过程中的设备和工艺问题;3.对隔膜生产工艺进行优化，对相关工艺及工艺设备进行优化:4.协助研发技术人员开展隔膜新品研发及相关试验工作;5.负责制膜生产技术的优化改进工作。岗位要求:1.大专及以上，本硕优先，高分子材料或相关专业优先，2.具有隔膜行业3年及以上工艺相关经验3.具有良好的语言沟通和表达能力，较强的现场问题沟通和协调能力...",新能源,http://jobs.zhaopin.com/CCL1318332980J40856380912.htm,500-999人,2025-12-05 09:58:42,12000.0,18000.0,12.0
焊接工艺工程师,重庆,东方鑫源集团有限公司,本科,3-5年,,10000-18000,岗位职责： 1、开展现场生产和技术支援，确保焊装车间现场生产顺利 2、负责新品开发中的焊接工艺方案、技术要求、招标、技术评审会签、制造进度管理、预验收、终验收工作 3、协助重大质量问题分析、对策编制工作、协助设计变更会签工作； 4、负责新产品试制的焊接工艺验证； 5、保证产品开发质量、周期、成本符合车型上市要求； 6、负责量产车型焊接工艺流程、工艺卡、控制计划、工具清单、辅料清单、返修文件等工艺文...,汽车研发/制造,http://jobs.zhaopin.com/CC880859730J40242785111.htm,10000人以上,2025-11-17 08:21:26,10000.0,18000.0,13.0
