职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
电子电路设计硬件工程师,重庆,斡特森德(重庆)电子科技有限公司,本科,3-5年,"设计,测试,安装/调试,电路设计,PCB设计,版图设计",1.2-1.6万,负责产品相关硬件电路总体方案研究、设计、调试；有EMC设计及整改经验者优先。要求：(1) 具备较强的逻辑思维能力和动手能力，具备良好的英语听说读写能力，英文资料阅读能力。(2) 具有扎实的模拟电路设计理论基础，熟悉放大器、ADC、DAC等电路工作原理，熟悉模数混合电子产品的开发调试，具有微弱信号调理、采样、放大和量化的预处理方法等相关电路设计经验者优先； (3) 熟练使用PROTEL、CADENC...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1479669820J40527057605.htm,20-99人,2025-12-20 01:10:52
系统开发工程师,重庆,重庆润通科技有限公司,本科,3-5年,"控制器,三电系统,动力电池,VCU,MCU,ECU,自动驾驶系统",8000-16000元·13薪,1、牵头完成新能源骑乘式割草车电气原理与功能对标；2、负责新能源骑乘式割草车的整车功能梳理与功能策略开发，对子系统提出功能开发需求；3、管控开发进度，交付关键节点的开发进度与开发文件；4、编写测试大纲与测试报告，管控测试过程中出现的问题，并完成问题闭环，对整车功能落地负责。5、负责通讯协议制定，整车故障策略制定，电气原理图制定。专业能力要求：1、大学本科及以上学历，汽车、内燃机或机械相关专业，三年...,通用设备制造,http://jobs.zhaopin.com/CC434354980J40883959002.htm,1000-9999人,2025-12-18 14:10:28
电子电气架构工程师,重庆,重庆长安跨越车辆有限公司,本科,5-10年,,9000-16000元,1、负责行业内EE架构趋势调研分析；2、负责整车EE功能的规划、定义、分配；3、制定整车级和系统级功能规范；4、制定整车级和系统级测试规范、完成整车级和系统级功能逻辑测试；5、负责整车网络拓扑的设计；6、负责对公司内部员工EE架构相关技术的培训；7、完成领导安排的其他工作。任职条件：1、本科及以上学历，汽车、机械、电气、软件等相关专业；2、5年及以上EE架构工作经验；3、熟练掌握CANoe、CAD...,汽车研发/制造,http://jobs.zhaopin.com/CC354367310J40855660715.htm,1000-9999人,2025-12-16 01:42:03
整车性能集成开发工程师（商用车）,重庆,深圳万科祥盈管理服务有限公司沈阳分公司,本科,3-5年,"三电系统,自动驾驶系统",8000-16000元,岗位职责：1、根据车型定位和市场需求，制定整车性能目标，包括动力性、经济性、舒适性、操控稳定性、安全性等方面；2、将整车性能目标分解为各个子系统的性能指标，并与相关系统工程师进行沟通和协调，确保各子系统的设计目标与整车目标相一致；3、负责整车各系统之间的集成和匹配工作，包括动力系统、底盘系统、车身系统、电气系统等；4、参与制定性能验证计划，管理管控性能开发过程中的CAE虚拟验证、试验验证工作，确保...,咨询服务,http://jobs.zhaopin.com/CCL1352393730J40816403009.htm,500-999人,2025-12-04 11:59:11
电气工程师,重庆,重庆海众科技有限公司,本科,3-5年,,8000-16000元·13薪,1、岗位职责（1）与客户技术交流，了解客户需求，配合工艺部门进行成本预算；（2）消化客户技术标准，将客户相关技术标准分享给团队成员；（3）带领电气团队，实施项目；同时向项目经理及电气经理汇报；（4）项目实施过程中负责与项目经理、其他部门、客户的沟通交流；（5）把控项目成本、质量及项目进度；（6）解决项目实施过程中的技术等问题；（7）完成部分电气设计及调试工作；（8)项目完成后负责总结新技术、成本及...,仪器仪表制造,http://jobs.zhaopin.com/CC241208830J40787086208.htm,20-99人,2025-12-01 15:17:21
摩托车调压器工程师,重庆,重庆力华科技有限责任公司,大专,3-5年,"调压器,硬件开发,测试",8000-16000元·13薪,1、负责摩托车调压器的电路设计，原理图设计，PCB设计，样件开发测试整改。,电子商务,http://jobs.zhaopin.com/CC555545820J40814070809.htm,20-99人,2025-11-27 08:27:12
电子工程师,重庆,重庆中电天时精密装备技术有限公司,硕士,无经验,"研发,嵌入式软件研发,嵌入式硬件研发",8000-16000元·13薪,公司福利：五险一金、定期体检、带薪年假、周末双休、节日福利、餐补、全勤奖、保密费、通讯补贴。 岗位职责： 1、负责编码器电路设计，辅助功能板卡电路设计，定制项目电路设计； 2、负责硬件选型，PCB绘制，电路测试等。 3、修正测试中发现的问题； 4、协助其他工程师完成相关工作； 5、完成领导安排的临时工作。 要求： 1、大学专科以上学历，理工类相关专业； 2、从事嵌入式软件/硬件开发1年以上； 3、...,仪器仪表制造,http://jobs.zhaopin.com/CC397374837J00483227704.htm,20-99人,2025-11-19 15:36:13
硬件工程师（外骨骼机器人系统）,重庆,重庆新翼创电气科技有限公司,本科,1-3年,硬件测试,8000-16000元·13薪,岗位职责：1、负责外骨骼机器人控制硬件系统的顶层设计、详细设计与调试工作。2、主导驱动器、控制器、传感器（如力矩传感器、角度传感器、编码器、陀螺仪、加速度计）、芯片等关键器件的选型、定制化开发与集成。3、负责伺服系统的驱动链设计，以及力控、驱动、传感、信号处理相关的硬件电路设计与开发。4、精通Ethernet、SPI、CAN、USART等多种通讯协议，确保硬件系统内部通信的可靠与高效。5、与算法、...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1259681130J40806577101.htm,20-99人,2025-11-14 09:24:30
电气工程师,重庆,重庆福瑞斯自动化设备股份有限公司,大专,3-5年,"自动化系统,PLC系统,电气设计",8000-16000元,岗位职责： 1、熟练利用eplan进行电气原理图的设计，运用各类PLC和HMI编程； 2、负责电气原理图的设计、PLC编程、调试、产品选型等； 3、前期项目评审，后期设备编程及调试； 4、准备设备验收资料、编写使用说明书等相关文件资料； 5、能独立完成项目的电气设计和相关零部件的选型. 补充说明： 1、大专及以上学历，专业不限，能接受国内外出差； 2、有3年以上非标装配生产线及检测设备的电气设计，...,电气机械/电力设备,http://jobs.zhaopin.com/CCL1431643210J40384080211.htm,100-299人,2025-10-31 13:19:37
电气液压工程师,重庆,重庆轻锐洋智能科技有限公司,大专,3-5年,"电气工程师,西门子,欧姆龙,汇川,液压工程师",8000-16000元,1. 大专及以上学历，液压、电气、自动化相关专业；2. 有3-5年液压设备、自动化设备工作经验；3. 熟悉各类型液压设备工作原理，能看懂液压原理图，有油压机、注塑机、冶金液压站相关工作经验者优先。4.熟练中大型PLC（汇川、西门子或三菱）编程，并且可进行标准化编程，了解高级编程语言；4.熟悉设备电气选型工作，熟悉使用CAD软件及EPLAN软件画电气设计图纸，并具备电气设计图纸标准化的思维；5. 项...,通用设备制造,http://jobs.zhaopin.com/CC812429950J40493277713.htm,20-99人,2025-10-30 17:02:11
OBC开关电源工程师,重庆,重庆力华自动化技术有限责任公司,本科,3-5年,"硬件设计,3.3KW,6.6KW,11KW",9000-16000元,工作职责；1.负责硬件系统设计及相关文档撰写，参与硬件解决方案评估，器件设计选项；2.负责电路原理图，PCB设计，硬件调试及配合相关其它专业工程师进行联调；3.参与硬件成本控制，风险控制和质量控制；4.编写生产相关文档，配合生产部门进行生产；5.指导试生产和小批量生产，编写用于生成工艺文件的测试指导书；任职资格：1.电子，自动化控制等电子相关专业优先，本科以上学历；2.熟悉三相PFC拓扑原理，器件...,汽车零部件,http://jobs.zhaopin.com/CC270553110J40746085009.htm,1000-9999人,2025-10-27 08:42:46
嵌入式系统开发工程师,重庆,重庆慧睿智能物联科技有限公司,本科,5-10年,单片机,1.3-1.6万,深入理解电路基本定律，如欧姆定律、基尔霍夫定律等，能够分析和设计简单的模拟电路与数字电路。熟悉各种常用电子元件的特性和应用，包括电阻、电容、电感、二极管、三极管、场效应管等，能够根据设计需求合理选择元件掌握至少一种主流单片机或微控制器，如 Arduino、STM32、PIC 等，了解其内部结构、寄存器配置、指令集等。能够使用专业的电路设计软件，如 Altium Designer、Eagle 等，进...,物联网,http://jobs.zhaopin.com/CCL1423333490J40734548405.htm,100-299人,2025-10-24 00:38:21
