职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
运营总监,厦门,厦门力和行视觉科技有限公司,本科,经验不限,,20000-30000,一、工作内容: 1、战略：协助总经理，制定公司战略目标，业务规划、经营方针和经营形式，并组织实施。 2、规划：善于制定企业发展的战略及具备把握企业发展全局，提前做好规划。 3、商务：负责商务对接、商务决策、商务内容的梳理。 4、思路：根据公司不同发展阶段，能快速给出有效的解决思路和制定不同的应对方案。 5、管理：能独挡一面，独立负责几个团队。 6、成本：对各个环节进行成本管控，并能出台成本管控方案...,工业自动化,http://jobs.zhaopin.com/CCL1351586790J40884733202.htm,1000-9999人,2025-12-19 16:24:17,20000.0,30000.0,12.0
用户运营经理,厦门,超鹿运动,本科,5-10年,"会员体系搭建经验,C端用户,会员体系,用户增长,平台策略,社群运营",20000-30000,主要职责:1、制定用户运营策略:根据公司业务目标和市场趋势，制定并执行用户增长、留存、活跃及转化的运营策略，确保用户规模的持续扩大和用户质量的稳步提升。2、用户洞察与分析:运用数据分析工具，深入挖掘用户行为数据，分析用户画像、用户偏好及用户反馈，为运营策略的制定提供数据支持。3、内容运营:规划并执行高质量的内容生产计划，包括文、视频、社群互动等多种形式，以吸引并留住用户，提升用户活跃度。4、活动策...,体育,http://jobs.zhaopin.com/CC645867480J40794516911.htm,1000-9999人,2025-12-18 01:29:50,20000.0,30000.0,12.0
app运营总监,厦门,旷远能源,本科,5-10年,"C端客户,B端客户,社区类产品,APP运营管理",18000-30000,岗位职责1、负责负责APP运营的阶段目标设定和实现，对产品用户数和用户黏度负责；2、运营方向定位，制定运营管理制度，设计和优化工作流程；3、负责平台战略规划、组织实施品牌推广策划及品牌推广落地；4、组织平台整体规划、网站及APP布局、内容建设、结构规划，根据业务模式、客户体验等需求设计并管理平台网站页面结构和内容，并不断优化；5、负责组织实施平台推广、营销、策划工作，确定推广目标，执行计划方案和推...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC578911020J40907904815.htm,300-499人,2025-12-04 09:21:03,18000.0,30000.0,12.0
产业园运营经理,厦门,兴荣新源(厦门)科技有限公司,本科,5-10年,产业园运营,25000-30000,岗位职责:1. 负责工业园区的日常运营管理，确保园区运作高效顺畅；2. 构建和优化园区管理组织架构，设计和调整人员岗位及薪资机制；3. 组织实施园区的战略规划，提升园区整体竞争力；4.管理并优化园区运营流程，提升服务质量 ；5.定期根据公司战略要求，组织市场调查，了解市场动态，提供招商决策方案。任职要求： 1. 具备出色的组织和管理能力，能够处理多任务并解决问题 ；2. 拥有良好的沟通技巧，能够与...,新能源,http://jobs.zhaopin.com/CCL1416625980J40659526601.htm,20-99人,2025-11-17 11:11:04,25000.0,30000.0,12.0
小红书得物运营经理,厦门,厦门雅瑞光学有限公司,本科,5-10年,"小红书,得物",20000-30000,岗位职责：1、根据品牌发展需要，制定品牌在小红书、得物渠道全年/季/月度销售目标和预算；2、组织产品布局，指导并协助进行选品定价、打造爆款、维护爆款；组织挖掘产品卖点，内容+人群策划、市场推广及广告投放的完整链路；3、组织运营和日常管理，分析市场行情及竞品，及时进行运营方向调整与运营策划； 4、负责定期针对推广运营效果进行跟踪、评估，并提交推广运营效果的统计分析报表，及时提出营销改进措施，并给出切...,零售/批发,http://jobs.zhaopin.com/CC358167910J40807404307.htm,1000-9999人,2025-11-08 00:00:02,20000.0,30000.0,13.0
市场销售专员,厦门,金芝电梯(厦门)有限公司,大专,1-3年,"市场推广,市场营销,市场策划,思维好口才佳勤奋好学",15000-30000,岗位内容：1. 负责市场调研和行业分析，整合数据资源，挖掘潜在市场机会2. 制定市场推广计划和宣传方案，提高品牌知名度和用户忠诚度3. 管理社交媒体、资讯平台等公众号，并负责相关内容的更新和发布4. 组织推广活动、赛事推广等营销策略，提高转化率和销售额任职要求：1. 大专及以上学历，市场营销、广告传媒等相关专业2. 有三年以上市场拓展或销售推广经验，熟悉电梯业务、相关社区服务优先3. 具备较强的逻...,居民服务,http://jobs.zhaopin.com/CCL1223417070J40805244409.htm,20-99人,2025-11-04 06:54:22,15000.0,30000.0,12.0
Tiktok运营主管,厦门,厦门正弘升光学科技有限公司,大专,3-5年,"电商运营,TIKTOK",20000-30000,1.主导TikTok店铺从0到1搭建，制定差异化运营策略。2.建立内容生产标准流程，包括选题机制、脚本模板库、剪辑质量标准。3.负责监控店铺、商品、视频等数据监测体系，分析Tiktok广告与账号数据，优化广告效果，提高广告转化率。4.团队管理：组建并培养3-5人运营团队，明确岗位分工。5.建立新人培训体系，输出岗位工作内容标准化文档。6资源整合：开发海外红人/KOC资源库，谈判年度框架合作对接Ti...,耐用消费品,http://jobs.zhaopin.com/CCL1223434890J40816214810.htm,100-299人,2025-10-29 09:35:03,20000.0,30000.0,12.0
跨境电商平台运营总监经理 (Shopee/Lazada),厦门,厦门好给力网络有限公司,学历不限,3-5年,"lazada,Shopee,TikTok,英语",20000-30000,"岗位职责1. 负责在指定平台（Tokopedia/Tiktok/Shopee/Lazada/Blibli）上店铺的日常运营，包括商品上架、信息优化、页面维护。2. 策划并执行平台内营销活动（如折扣、优惠券、直播、大促报名），提升销量和店铺曝光。3. 分析店铺销售数据、流量来源、广告效果等，发现问题并提出优化方案。4. 管理平台内广告投放（如Shopee Ads, Tokopedia Ads），优化...",互联网,http://jobs.zhaopin.com/CC552992880J40726384216.htm,100-299人,2025-10-22 14:02:09,20000.0,30000.0,12.0
亚马逊运营专员/主管/经理,厦门,福建拉森科技有限公司,本科,3-5年,"亚马逊,精品运营",15000-30000,【岗位职责】1、负责亚马逊运营团队的建设和管理，统筹所负责品类的账号安全稳定，人员需求配置规划和合理安排，确保团队稳定发展和销售业绩稳定增长，完成公司规定的销售目标；2、负责制定营销计划方案，挖掘运营数据，包括客户需求分析、listing优化、流量分析，维护优化产品页面，提升网站流量和转化率等；3、针对不同的推广渠道，开展营销活动，协调各方面资源配合执行，对推广商品进行有效的判断，负责推广效果评估...,电子商务,http://jobs.zhaopin.com/CCL1490657450J40744047001.htm,1000-9999人,2025-06-10 17:34:16,15000.0,30000.0,13.0
配送运营经理,厦门,福州朴朴电子商务有限公司,本科,5-10年,"年终奖,五险一金",14000-28000,"岗位职责：1、负责营运配送体系，持续优化门店运营指标体系，并联动各级营运团队推动改善；2、挖掘配送业务机会点，并输出解决方案，以推动业务发展，保障终端履约； 3、联动相关部门，负责配送相关设备物料的管理，持续运营车辆物料的管理体系；4、负责配送管理团队日常的沟通协调推动管理工作。任职要求：1、本科及以上学历，5年及以上区域配送管理工作经验,。2、曾独立负责过配送流程相关等项目工作，且有推广落地经验...",互联网,http://jobs.zhaopin.com/CC408522280J40634106810.htm,10000人以上,2026-01-12 01:25:30,14000.0,28000.0,13.0
