职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
plc过程控制工程师,厦门,厦门氢宸能源技术有限公司,学历不限,5-10年,"西门子,欧姆龙,三菱,施耐德",10000-11000,电解槽设备电路控制，plc编程，线路布置,新能源,http://jobs.zhaopin.com/CCL1327638650J40234724506.htm,,2026-01-12 09:59:40,10000.0,11000.0,13.0
机电工程师（厦门）,厦门,南京阿德庞斯信息科技有限公司,大专,1-3年,"机电工程师,液晶,DISPLAY,半导体",,"工作性质： 从事液晶,光学镀膜等设备维修组装保养及客户服务的工程师 懂PLC集成电路优先，没有经验可培养 工作职责： 1.负责CVD机台的安装、调试 2.负责机台保质期内的维修 3.负责与客户间的沟通 4.有液晶、光学镀膜等设备的安装经验者优先 职位要求: 学历要求：大专以上 一年工作经验 专业要求：机械类/机电一体化 英文要求：读、写 中等 职位福利：五险一金、带薪年假、定期体检、节日福利、补充...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC591063120J40190375207.htm,100-299人,2026-01-05 01:16:18,,,
SM-电气主管（暖通工程师方向）,厦门,SM广场,本科,3-5年,"暖通运维,空调工程,通风工程,采暖工程,暖通设计",,职位描述：1.技术支持：负责商业地产项目的暖通系统（空调，通风，采暖等）运维支持与管理，包括设备巡检，故障排除，能耗优化等等。审核暖通系统改造方案，确保符合国际标准及本地规范。2.项目管理主导节能改造项目（如空调系统智能化升级，绿色建筑认证支持）；协调设计院，承包商及供应商，管控项目进度、成本与质量。3.文档与合规梳理运维手册，应急预案及能源审计报告；确保设备档案、维修记录符合质量管理体系要求。4...,物业管理,http://jobs.zhaopin.com/CC203717610J40752792405.htm,100-299人,2025-12-13 01:11:38,,,
Plc编程与控制,厦门,厦门氢宸能源技术有限公司,学历不限,3-5年,"PLC,PLC程序设计,变频器调试",,Plc编程，控制器开发，熟悉各种传感器的控制，具有三到五年工作经验,新能源,http://jobs.zhaopin.com/CCL1327638650J40194601406.htm,,2026-01-11 13:19:29,,,
电气工程师,厦门,奥佳华,本科,1-3年,"按摩椅,设计,自动化设计,低压",,1、时间：上午8:30-12:00，下午1:30-5:30（大小周）2、收入：6-11k/月（视工作经验而定）3、培训：具有完整的导师带教制度+不定期的内外部培训4、晋升：工程师→主管→经理 or 工程师→高级工程师→专家5、福利：六险一金、员工食堂、专线班车、节日福利、定期体检等6、地址：厦门市集美区孙坂南路105号（厦门蒙发利电子有限公司） 工作职责： 1、按摩椅电气部件及线材的选型和样机的制...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC462424510J40790284008.htm,10000人以上,2025-08-06 08:40:29,,,
非标自动化电气工程师,厦门,厦门巨锐自动化设备有限公司,大专,3-5年,"编程,汇川",,1、专科及以上学历，机电一体化、计算机、自动化、等相关专业； 2、擅长各种PLC程序开发（台达、汇川、三菱、西门子运动控制卡编程； 3、3年-5年以上自动化设备编程经验，能独立完成非标自动化设备编程工作； 4、擅长CCD相机、光源和镜头选型，并根据客户需求制定视觉方案； 5、具有高效执行力、责任心及沟通能力； 6、精通自动化电气类，设备调试等，能独立完成项目。,医疗设备/器械,http://jobs.zhaopin.com/CC506774020J40700176906.htm,100-299人,2025-08-01 08:37:50,,,
电力工程师,厦门,北京瑞尔博达市场营销顾问有限公司,大专,1-3年,"电力设计,电力调度,电力运维,输变电工程,电网工程,发电工程",,1、收集相关参数资料，制订电力计算分析进度计划，2、电力系统建模分析，二次回路调试3、短路电流计算、潮流计算、继电保护定值计算4、大电机启动分析、电力系统安全稳定性分析，找出电网存在的安全薄弱环节，确定系统稳定问题的主要特征和稳定水平。1、专科及以上学历，电气工程及自动化等相关专业，2.2年以上大型工业制造业高压变电、配电运行经验，有行业电力工程施工、安装工作经验优先;3、熟悉电力系统，具备较为丰...,广告/营销,http://jobs.zhaopin.com/CC138367460J40914648115.htm,20-99人,2026-01-12 01:42:26,,,
电气工程师助理（产业化公司）,厦门,嘉庚创新实验室,本科,无经验,"PLC设计,西门子,施耐德",,岗位职责：1、辅助碱性电解槽制氢系统的电气设计，涵盖电源设计、电气原理图及布线规划。2、运用PLC等工具编写电气控制逻辑，保障设备稳定安全运行。3、协同团队完成电解槽供电系统调试、优化，快速定位并解决电气故障。4、与制氢工艺团队深度协作，依据工艺需求迭代电气设计方案。任职要求：1、本科及以上学历，电气工程、自动化控制相关专业。2、熟稔电气设计软件（如AutoCAD、EPLAN），精通电路设计与PL...,学术/科研,http://jobs.zhaopin.com/CCL1293679000J40912279515.htm,300-499人,2026-01-10 01:46:23,,,
电气设计工程师,厦门,核顺投资集团有限公司,本科,3-5年,,,岗位要求：1.负责光储项目技术方案编写、审核，协助现场踏勘工作。2.负责光储项目的电气系统设计材料收集、整理、编写，包括前期技术可行性方案、项目可行性预判等。1. 配合业务部门现场踏勘支持，对项目技术可行性能提出决策性技术意见。4.负责光储项目电气设计工作，及协调内外部设计相关工作。5.负责指导光伏发电系统现场安装工作，对现场变更进行技术确认。6.日常对区域公司在建或在运营提供技术指导和支援工作。...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CC537483980J40819978511.htm,20-99人,2026-01-09 14:26:58,,,
五险一金诚聘自动化导入工程师,厦门,河南创壹汇智能装备有限公司,大专,1-3年,"CAD,Solidworks,点胶,激光,AOI,FAC 报告",,"岗位职责：1、主导新品非标自动化设备开发导入，流程管理与技术人员管理；2、负责自动化设备及治具的进度跟进：请购，制作，交付，调试，验证，验收转交进度；3、主导新品自动化设备导入进度管理：设备导入进度表，MIL(异常分析与改善),DOE验证报告，CT分析，设备点检表；4、主导新品自动化设备量产爬坡：数据收集，良率提升，机故分析与解决；5、撰写技术资料：设备使用说明书，设备调试手册，设备作手册：6、定...",工业自动化,http://jobs.zhaopin.com/CCL1488249710J40824567909.htm,300-499人,2026-01-04 15:25:47,,,
