职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
座椅生产工艺主管,杭州,芜湖瑞泰汽车零部件有限公司,大专,5-10年,"总装工艺,汽车座椅",1.2-1.8万·15薪,岗位职责：1、负责杭州基地工前期布局规划、新项目装配工艺设计、工位布局、工装夹具选型、物流路线规划，确定人员配置和工时定额，并进行工时研究； 2、编制并定期审核更新工艺文件包括PFMEA、工艺流程图、平面布局、作业指导书、返工作业指导书等；培训和指导直接工的工艺操作，及时指出并纠正违反工艺要求的不规范操作，确保生产过程处以受控状态； 3、负责设备、工装的技术要求，设备的安装调试和技术验收； 4、解...,汽车零部件,http://jobs.zhaopin.com/CC598978820J40827566102.htm,10000人以上,2025-12-24 01:03:06
化工工艺设计工程师,杭州,上海克龙化工技术有限公司广东分公司,大专,3-5年,"工艺设计,ASPEN",1.4-1.8万,1.3-5年以上石化方面工艺设计经验 2.工期3-6个月,石油/石化,http://jobs.zhaopin.com/CCL1468705800J40757592001.htm,20人以下,2025-12-17 09:05:10
Jig Saw/laser mark工程师-欣威电子（金华）,杭州,欣旺达电子,本科,3-5年,"新品导入（NPI）,切割",1.3-1.8万·14薪,"岗位职责:1、负责所管辖站位的工艺（制程异常的处理，作业指导书编写）2、负责所管辖站位的MES程序的维护3、操作员与技术员的培训4、新产品量产的导入审核5、效率提升，流程优化实施6、Cost Down实施任职要求:1、本科及以上学历,专业不限2、担任切割工艺工程师3年以上经验，或者担任Laser marking&Jig Sawing 工程师3年以上。具有刀轮切割机，激光打标机，DISCO 基板切割...",电子/半导体/集成电路,http://jobs.zhaopin.com/CC135947830J40814907111.htm,1000-9999人,2025-12-16 16:38:44
供应链-工艺工程师（整机组装）,杭州,杭州海康威视数字技术股份有限公司,本科,1-3年,"AutoCAD,UG,Pro/E",1.2-1.8万·16薪,岗位职责：1.实施新产品导入，完成新品导入前期工艺资料、工装设备等工艺准备，指导新品试制生产，量产支持；2.梳理/优化制造业务流程，规范各模块输出成果物，达到标准化、规范化目的；3.提升制造整体工艺能力/水平，实施并完善工艺符合度管控；4.基础工艺数据支持；5.协助销售团队完成本地制造能力评估，完成制造工艺支持。任职要求：1.本科及以上学历，具备2年及以上安防、手机、家电行业制程工程师工作经验，熟...,人工智能,http://jobs.zhaopin.com/CC120975580J40624642415.htm,10000人以上,2025-12-16 01:41:23
工艺设备工程师,杭州,浙江麦格米特电气技术有限公司,本科,5-10年,电气设备,1.1-1.8万,1、有机械、电气调试经验，或 PLC、伺服、传感器使用经验者优先；2、5年以上的工作经验；3、要求做事情细心，有一定钻研和学习能力，有较强的责任感；4、机电相关专业。,汽车研发/制造,http://jobs.zhaopin.com/CCL1284709250J40814167605.htm,500-999人,2025-12-16 01:12:09
研发单板工艺工程师,杭州,紫光未来科技(杭州)有限公司,本科,3-5年,"PE,IE,工艺设计,SMT工艺",1.3-1.8万·13薪,岗位职责：1、负责产品量产制造工艺工作，识别和跟踪解决新产品DFM/DFT，确保量产导入。2、工厂制造技术支持与管理，主导生产相关的重大异常处理，工艺难点攻关，工艺标准完善，标准化作业落实等。3、组织专项改善，推动精益生产，优化工艺流程；提高生产效率、产品质量，降低制造成本。4、装联工艺技术研究，承担新工艺管控方法的探索、推广及应用，建立适用新产品生产需求的工艺管控技术支持和管理平台；调研和分析业...,通信/网络设备,http://jobs.zhaopin.com/CC883210900J40771947010.htm,300-499人,2025-09-16 09:56:21
供应链-制程工程师-杭州桐庐,杭州,杭州海康威视数字技术股份有限公司,本科,3-5年,,1.2-1.8万,职位描述：1、实施新产品导入，执行产品研发计划，建立完善的工艺解决路线；2、负责审核工艺规程，工艺指导书，保证生产作业标准化；3、汇总各试产阶段的问题，确保问题及时解决；4、参与生产质量事故处理，为质量改进提供工艺依据；5、负责对产品再利用的评估，制定最佳处置方案，保障物料最大化利用；6、进行生产处置工艺的改善创新，提高生产效率。 任职资格：1、 本科及以上学历，电子类相关专业；2、 3年以上电子...,人工智能,http://jobs.zhaopin.com/CC120975580J40894983515.htm,10000人以上,2025-10-13 14:16:28
工艺设计主任工程师,杭州,杭州浩瑞环境科技有限公司,本科,5-10年,,9000-18000元·13薪,【岗位职责】1. 独立或带领团队完成电厂除盐水、化工工艺水、膜法海水淡化及废水资源化项目的工艺设计；2. 根据合同要求完成相关设计内容；3. 参与项目前期技术支持、现场安装、调试及设计优化，协调解决技术问题；4. 熟悉电力、化工行业等相关设计规范，确保设计内容合规；5. 统筹设计管理工作。【任职资格】1. 环境工程、化学工程、给排水等相关专业本科及以上学历；2. 5年及以上工作经验，有电厂、化工行...,环保,http://jobs.zhaopin.com/CC817314180J40752590902.htm,20-99人,2025-09-06 10:08:41
磨抛工艺工程师（焊接/材料）,杭州,易思维,本科,经验不限,"焊接作业,磨抛,ROBOTART",1.1-1.8万·14薪,焊接/材料方向工作职责:1. 负责机器人打磨抛光的工艺研发；2. 负责场内实验的设计和规划组织；3. 基于试验建立工艺规则与工艺参数数据库；4. 参与磨抛自动化装备的技术指标的制定；5. 负责或参与项目的方案设计与首台套项目场内调试。任职资格:1．具有磨抛或其它切削工艺的知识背景及研发经验；2．熟悉机器人离线编程软件使用经验或知识储备的优先；3. 具有基础的编程知识，有机器人或数控编程知识的优先；...,人工智能,http://jobs.zhaopin.com/CC622090030J40779938110.htm,500-999人,2025-08-26 16:16:51
供应链-海外制程工程师-杭州桐庐,杭州,杭州海康威视数字技术股份有限公司,本科,1-3年,,1.2-1.8万,职位描述：岗位职责：1.实施海外工厂/客户新产品导入，完成海外工厂/客户新品导入前期工艺资料、工装设备等工艺准备，指导海外工厂/客户新品试制生产，量产支持；2.梳理/优化海外本地制造业务流程，规范各模块输出成果物，达到标准化、规范化目的；3.提升海外工厂/客户本地制造整体工艺能力/水平，实施并完善海外工厂/客户制造工艺符合度管控，提升海外工厂/客户生产效率；4.协助销售团队完成海外客户本地制造能力...,人工智能,http://jobs.zhaopin.com/CC120975580J40506619915.htm,10000人以上,2025-09-17 10:48:52
化工工艺工程师,杭州,天津渤力石油化工科技有限公司杭州分公司,本科,5-10年,工艺设计,1.2-1.8万,岗位职责：1. 负责化工流程的详细设计和优化，包括PID（管道及仪表流程图）和PFD（工艺流程图）的设计，物料平衡、能量平衡和公用工程消耗计算等2. 与研发部门配合形成工艺方案，完成工艺流程图和管道及仪表流程图的绘制3. 负责非标设备如塔、储罐、换热器的设计等4. 确定工艺流程仪表条件，并编写设计方案说明书5. 解答客户咨询的技术问题6. 根据项目需要进行实验开发工作7. 参与项目现场调试、开车等...,化工,http://jobs.zhaopin.com/CCL1419780910J40941408204.htm,20-99人,2025-08-13 10:24:34
工艺开发工程师,杭州,万安科技,本科,3-5年,,9000-18000元,"岗位内容：1、调研分析、同行业主流竞品结构方案优势及技术壁垒。2、根据系统方案要求，负责线控制动产品零部件参数设计开发\方案分析及功能部件选型。3、负责产品相关工艺的设计、开发、优化,包括前期调研，技术可行性分析与报告，组织新产品开发工作;制定工艺标准及进行工艺参数验证。4、负责对线控制动产品新技术，新结构 ，新方案、新工艺进行设计和评审。5、负责产品开发转量产过程中的技术问题管理与解决，包括研发...",汽车研发/制造,http://jobs.zhaopin.com/CC189690810J40754497610.htm,1000-9999人,2025-06-05 14:22:56
