职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
中犇科技---安卓高级开发,郑州,中犇科技有限公司,大专,5-10年,"直播视频项目,电商项目,Flutter,SDK,Android Studio",10000-15000,中犇科技是一家科技型、创新型、研发型的高科技企业，深耕互联网行业多年，始终以“客户成功、创新、无畏、奉献”为宗旨，致力于“提升行业效率、促进行业发展”，曾荣获专精特新、瞪羚企业、国家高新技术企业等荣誉。作为一家高新技术企业，公司依托自主研发优势，在大数据处理、AI、SaaS、PaaS、BI可视等核心技术领域，取得多项重大技术突破。目前公司拥有600余人的专业团队，技术研发人员占比达到80%以上，产...,计算机软件,http://jobs.zhaopin.com/CCL1264247710J40816435607.htm,500-999人,2026-01-10 01:20:20,10000.0,15000.0,12.0
安卓工程师 [1.2w-1.5w],郑州,嗨购(河南)数字科技有限公司,本科,1-3年,"Flutter,Framework,React Native,车载项目,直播视频项目",12000-15000,1.负责安卓客户端核心功能的设计、开发、测试与优化，保障应用的稳定性、流畅性和用户体验；2.主导或参与音视频相关模块的开发对接工作，基于Android底层运行逻辑搭建音视频采集、编码、传输、播放等核心流程，解决音视频卡顿、延迟、同步等关键问题；任职要求1.本科及以上学历；2.熟练掌握Kotlin语言；3.熟练掌握Android开发技术栈，深入理解Android系统原理、四大组件、布局优化、内存管理...,新媒体,http://jobs.zhaopin.com/CCL1438470030J40746150206.htm,1000-9999人,2026-01-10 01:17:30,12000.0,15000.0,12.0
高级android开发工程师,郑州,郑州科瑞思拓软件科技有限公司,本科,3-5年,"Android,Java",,岗位职责:负责Antroid开发调试工作，会涉及出差，一个月有半个月时间会在出差，地点不限。工作目标:1.保证线上系统运行稳定；2.保证开发质里、代码质里、技术规范符合要求。考核指标:工作质量、风险把控率、交付及时率、工作完成指标等任职要求:1.统招本科以上学历，计算机或相关专业，3-5年及以上Android开发工作经验；2.具有扎实的JAVA功底和编程规范，熟悉面向对象和常用的设计模式；3.熟悉...,计算机软件,http://jobs.zhaopin.com/CC393603820J40865554203.htm,100-299人,2026-01-09 01:07:07,,,
中高级安卓开发工程师,郑州,中犇科技有限公司,大专,经验不限,"直播视频项目,电商项目,Flutter,音视频,即时通讯",13000-15000,有电商、音视频、即时通讯开发经验者优先。一、岗位职责1，负责 Android 端核心产品的架构设计、核心模块开发与全链路性能优化，主导解决跨机型适配、高并发场景等技术难题，保障产品在多版本、多设备上的稳定性与流畅性。2，深度参与产品全生命周期，从需求评审、技术方案选型到开发落地、线上运维，主动把控技术节点与质量风险，推动研发流程高效运转。3，精通 Android Material Design 规...,计算机软件,http://jobs.zhaopin.com/CCL1264247710J40819797707.htm,500-999人,2025-12-29 11:56:50,13000.0,15000.0,12.0
Flutter开发工程师,郑州,河南冠医美健康管理有限公司,本科,1-3年,"架构设计,DART语言",,职位描述：1. 负责采用Flutter技术栈开展业务功能开发，执行高质量编码并完成自测工作；2. 参与Flutter开发框架构建、业务组件沉淀及性能优化相关工作；3. 参与移动开发规范制定，并负责技术文档的编制工作；任职要求：1、统招本科及以上学历，计算机相关专业背景；2、具备一年及以上Flutter开发经验，拥有完整商业级应用项目开发经历；3、熟悉Flutter框架及Dart语言，能够熟练运用各...,零售/批发,http://jobs.zhaopin.com/CC811973620J40826934905.htm,100-299人,2025-12-01 10:07:09,,,
android安卓开发工程师,郑州,郑州科瑞思拓软件科技有限公司,本科,3-5年,物联网项目,,岗位职责：1.和产品经理和测试进行协同，进行需求的分析设计；2.独立承担功能模块设计，对设计方案的可行性和扩展性负责；3.独立承担功能模块的开发任务，按时完成功能的开发和bug修复，对代码的质量和进度负责；4.日常线上问题调查和解决，协助运营做好技术支持。岗位要求：1.具有扎实的JAVA功底和编程规范，熟悉面向对象和常用的设计模式；2.熟悉Android平台下屛幕分辨率、操作系统版本和手机品牌的兼...,计算机软件,http://jobs.zhaopin.com/CC393603820J40864611003.htm,100-299人,2025-12-23 01:06:48,,,
Android系统开发,郑州,郑州天迈科技股份有限公司,本科,3-5年,"车载项目,GIS/地图项目,物联网项目,Framework",10000-15000,"岗位职责： （1）进行Android中间件的需求分析和架构设计，制定中间件开发计划和进度安排； （2）开发和维护中间件的核心组件，如消息队列、缓存、RPC框架等； （3）开发和维护中间件的接口和SDK，Framework, Native, HAL层的开发、移植，提供开发和调试的支持； （4）进行中间件性能测试和优化，确保中间件的稳定性和可靠性； （5）协助开发团队进行应用程序开发和集成，提供中间件...",互联网,http://jobs.zhaopin.com/CC214081510J40774672701.htm,500-999人,2025-09-02 11:19:06,10000.0,15000.0,12.0
Android移动前端开发工程师,郑州,国机工业互联网研究院(河南)有限公司,本科,3-5年,Android Studio,,岗位职责： 1.负责uni-app原生基座工程及插件（如文档预览、推送、音视频）的开发与维护； 2.负责公司uni-app移动应用的前端开发、发布与维护； 3.参与公司Web前端项目的开发与维护工作; 4.按时独立交付高质量代码，编写技术文档并提供支持； 任职要求： 1.本科及以上学历，计算机相关专业，3年以上Android开发经验； 2.精通Vue2/Vue3和uni-app框架开发高性能跨平台...,IT服务,http://jobs.zhaopin.com/CC870769860J40754295701.htm,100-299人,2025-07-17 10:10:22,,,
高级android开发工程师,郑州,郑州科瑞思拓软件科技有限公司,本科,5-10年,"Framework,Android Studio,GIS/地图项目,鸿蒙项目,Kotlin",10000-15000,岗位职责：1.具有扎实的JAVA功底和编程规范，熟悉面向对象和常用的设计模式；2.熟悉Android平台下屛幕分辨率、操作系统版本和手机品牌的兼容问题处理；3.熟悉手机App性能优化，熟练使用Android开发的调试和调优技术；4.有混合架构、H5开发经验优先； 任职要求： 1、计算机或相关专业，统招本科以上学历，5年及以上Android开发工作经验； 2、有较强的逻辑思维能力，表达能力良好，善于...,计算机软件,http://jobs.zhaopin.com/CC393603820J40819782103.htm,100-299人,2025-12-20 09:34:23,10000.0,15000.0,12.0
嵌入式Android应用开发工程师,郑州,郑州天迈科技股份有限公司,本科,5-10年,"车载项目,GIS/地图项目,物联网项目,Socket,Framework,C,Java",10000-15000,岗位职责： 1.负责Android平台的应用架构设计与演进，确保架构的高性能、高内聚、低耦合，具备良好的可扩展性和可维护性。 2.主导核心业务模块的设计与实现，遵守开发规范，保障代码质量。 3.负责应用核心功能的编码实现，具备深厚的多线程编程功底，能处理复杂并发场景。 4.精通Android多进程机制，负责多应用间的交互（如AIDL）设计与开发。 5.负责与系统底层、硬件驱动的交互开发，熟练掌握J...,互联网,http://jobs.zhaopin.com/CC214081510J40774674701.htm,500-999人,2025-09-02 11:18:37,10000.0,15000.0,12.0
unity3d软件开发,郑州,河南鼎信实业有限公司,大专,3-5年,"C#,Web端,Android,Unity,MySQL,WebGL,搜索引擎技术,服务器配置",,岗位描述：1、沟通、分析项目的程序需求，设计框架、实现功能、解决挑战性技术难题；2、负责使用U3D完成交互内容的程序开发并与相关的硬件联调，各功能模块自测及bug修复；3、参与整个系统的开发和集成测试工作，参与部署和产品集成过程，参与系统稳定性、性能和扩展性调试；4、参与项目维护过程中代码编写、调试，解决开开发过程中发现的问题；5、根据客户需求进行调研、撰写设计文档以及软件使用说明，任职要求：1、...,装饰装修,http://jobs.zhaopin.com/CCL1344118510J40387276206.htm,20-99人,2025-06-11 13:56:55,,,
